"from","to","transaction_id","date","amount"
"757682","134771","798221","2016-03-20","761551000"
"188879","847064","415593","1973-02-25","857142000"
"817741","842713","157421","1995-02-27","641846000"
"725050","877062","907098","1993-09-20","821190000"
"252830","514466","362871","1970-05-24","308669000"
"799165","240527","571401","1985-06-01","487879000"
"930967","447282","821487","1981-09-18","828274000"
"625430","693182","251445","1994-09-16","720119000"
"153037","721662","991127","2012-10-01","912703000"
"840151","450504","350694","1982-12-15","865583000"
"872356","702137","974682","1981-04-13","519658000"
"688690","318364","537366","1977-09-18","174941000"
"457493","206400","616661","2014-12-07","517558000"
"841764","821018","744233","1979-07-19","246167000"
"900273","598747","455359","1992-09-17","922222000"
"124415","884403","847048","2014-05-18","14616000"
"361060","770542","374327","1971-02-04","385452000"
"613728","239587","724336","1977-05-16","153637000"
"873333","349345","594337","1986-03-26","641555000"
"921771","860763","705585","1998-07-01","579289000"
"875701","175434","653578","2005-05-27","345769000"
"308247","272230","149123","2007-03-14","754695000"
"251583","336145","250732","1987-04-29","520340000"
"435658","453356","140366","2006-09-22","846954000"
"325836","342830","510709","1996-07-20","4173000"
"589848","482464","891217","1992-06-01","368452000"
"946126","413334","175356","2000-12-02","258017000"
"778095","320459","540404","1996-10-31","40709000"
"194849","536906","989237","1989-06-23","805834000"
"380535","193710","152771","2002-01-30","384962000"
"471577","224498","807373","1971-12-29","189894000"
"543674","130998","520271","1976-07-17","726945000"
"352912","437927","557654","2010-01-07","157404000"
"636413","888538","343623","1996-08-16","536466000"
"757396","220973","875677","2007-08-20","237196000"
"675061","785343","831554","1971-01-03","967379000"
"484474","992770","283630","2008-07-21","407461000"
"921704","930416","664506","2013-08-07","453710000"
"764253","386807","741767","2007-07-28","965844000"
"424743","173999","946235","2016-10-24","99406000"
"255104","218566","691807","2008-07-27","476191000"
"235186","353026","173343","1977-09-17","718143000"
"267415","314509","870511","1971-04-05","628398000"
"971793","816603","495675","1981-07-13","606940000"
"745304","238269","340484","1990-07-31","808938000"
"584479","713870","553447","2016-07-17","81043000"
"649510","406978","774392","1981-03-26","901472000"
"488865","837463","339358","1971-03-02","171534000"
"477442","237423","946881","1980-12-24","513523000"
"888241","734784","124609","2009-12-27","459989000"
"747064","276832","253400","2003-01-10","597848000"
"398064","877036","199491","1993-05-15","695668000"
"917802","212445","189979","2001-03-19","27219000"
"810630","326769","378422","2001-10-19","368894000"
"766696","721675","186277","1994-07-07","291407000"
"506891","502674","750045","1993-12-23","57643000"
"510542","214863","774554","1972-11-26","851763000"
"143814","109634","417758","2001-11-04","296602000"
"798494","347906","509495","1984-03-17","221204000"
"204857","899207","829363","1979-09-07","990261000"
"297880","931946","392113","2002-10-30","529347000"
"751491","866076","506306","1991-02-13","191770000"
"286628","700540","736044","2018-05-16","852495000"
"937244","940263","493809","1983-07-28","596490000"
"880027","191011","348827","1990-02-01","483365000"
"419707","879004","129241","2014-09-08","102091000"
"599485","684411","807025","1994-06-11","767007000"
"923470","165862","608549","2007-03-19","439412000"
"757425","958530","892339","1995-03-04","104576000"
"773062","775896","590179","2017-07-15","590437000"
"334417","887601","579586","2013-09-21","716497000"
"197831","538426","936756","1983-12-29","140425000"
"577120","675874","343858","1971-08-08","636479000"
"833817","335442","577264","1989-10-14","302241000"
"617291","118641","557763","1973-02-22","818006000"
"839637","536710","235648","1986-01-30","467274000"
"827981","380194","940058","2000-11-01","731651000"
"504623","251756","800940","1979-06-07","69222000"
"522141","141277","665329","1982-11-12","319911000"
"470336","965246","816723","2017-04-10","639124000"
"934670","328786","315288","2014-10-24","691529000"
"350619","934123","879533","1975-04-04","924937000"
"973823","265436","745788","1983-11-02","472226000"
"372036","898697","487052","1970-04-13","86283000"
"158862","126628","996798","2007-10-28","148918000"
"492151","324844","393544","2017-12-03","392808000"
"784317","638970","952153","2005-06-22","318231000"
"643291","154710","847118","1993-07-28","944727000"
"897017","571166","725252","1994-08-10","149155000"
"114311","452103","204245","2019-06-21","426883000"
"156811","515381","494898","1982-02-16","815152000"
"403228","217966","373246","2005-09-18","79177000"
"468458","762251","927127","1972-03-31","84857000"
"886190","830202","691140","1971-01-02","880684000"
"346776","351923","413387","1970-02-08","993829000"
"555713","620862","625695","2004-08-10","51027000"
"314733","867399","141854","1988-03-04","703064000"
"819903","217764","559067","1991-02-05","824942000"
"664140","287232","204169","1986-01-17","531813000"
"854276","332882","247514","1990-05-07","84976000"
"974533","410426","759899","2016-03-24","981037000"
"590682","761038","482020","2015-03-13","780751000"
"768664","280666","320345","1999-11-15","303097000"
"357050","455493","533426","1983-02-01","991081000"
"445629","473482","324505","1997-12-11","751814000"
"256776","672264","284055","2013-01-16","611742000"
"666559","949167","468939","1988-12-02","533670000"
"567977","295338","712227","1982-05-02","303268000"
"700540","720566","574379","1985-06-09","655021000"
"168447","786727","772160","2014-03-12","416542000"
"431202","728369","221200","1986-12-28","141482000"
"864671","459617","305130","1982-06-30","809220000"
"829605","796485","991253","1977-11-06","894131000"
"511451","264426","819783","2019-05-11","886113000"
"917333","921478","690833","1994-11-11","499060000"
"212318","773761","136489","1991-03-01","643990000"
"699491","938148","100538","1992-02-29","380344000"
"942464","794534","312959","1982-05-09","592397000"
"173037","700004","852412","1993-10-12","52882000"
"404930","104797","755196","1978-04-06","63287000"
"930677","505449","545297","2007-12-18","748658000"
"526396","238827","723287","2003-01-24","3406000"
"833856","619385","401515","2013-05-03","272536000"
"711867","235145","394494","1988-03-11","684968000"
"192218","233022","639391","1975-02-28","153141000"
"114269","763044","622831","2017-08-08","441348000"
"467761","926782","202582","2014-09-15","885815000"
"875766","642552","225901","1998-08-25","376598000"
"777622","450109","835997","1981-01-23","925001000"
"281221","133157","613743","2012-03-14","527199000"
"235145","665335","388859","2010-06-15","71666000"
"903413","367476","421089","2003-04-28","653595000"
"662882","536651","305970","2008-02-29","19172000"
"870484","451989","278135","1970-08-13","450253000"
"837262","467672","739728","1994-05-11","389300000"
"711412","175118","975237","1993-01-11","599489000"
"658292","726026","505168","1980-03-30","706741000"
"952320","798558","657467","1975-03-11","619807000"
"334622","644422","934425","2012-03-13","989279000"
"633226","996457","347297","1975-11-04","959716000"
"477795","223245","425167","2012-11-20","402879000"
"389216","266802","505353","1999-08-31","804741000"
"493246","988333","441884","1982-12-01","293870000"
"831707","739165","485812","1999-08-19","736534000"
"584876","634444","371255","1993-02-26","6171000"
"107544","886594","301120","2013-11-25","832875000"
"226020","315343","498547","1984-02-07","479536000"
"850217","511979","429891","1986-07-19","519543000"
"456176","637937","973986","2009-10-22","908614000"
"314717","510156","940682","2002-07-24","434059000"
"327454","276548","978846","1987-07-23","279987000"
"469481","844041","676397","1974-06-08","682963000"
"843730","209572","499461","1992-05-12","829651000"
"275993","352141","809330","1995-03-11","252925000"
"506594","295633","775534","1983-10-02","457251000"
"671954","630915","872251","2010-09-06","926062000"
"429262","580827","239252","1984-09-23","117171000"
"391694","892742","556804","1973-04-26","721666000"
"239770","256003","490486","2013-11-26","540236000"
"134720","127678","466645","2013-07-05","38322000"
"912556","769352","327303","2008-08-11","691444000"
"520183","645757","561084","1975-04-20","131834000"
"490018","622801","654135","1995-03-08","366072000"
"598341","524724","875276","1984-02-03","168729000"
"405046","670523","376635","1988-02-11","762155000"
"369401","423557","934920","1983-10-05","600841000"
"420228","932484","963238","2005-03-26","65559000"
"291256","277415","188167","1974-12-14","565567000"
"623787","891706","393656","1987-03-10","260570000"
"831567","624445","433442","2012-04-06","195223000"
"630174","213206","912316","1971-05-13","871369000"
"605453","544654","532100","1981-01-15","84247000"
"309957","796123","937498","2010-10-09","874189000"
"572253","815518","529728","2004-07-29","738489000"
"646562","996197","827257","1975-08-13","674355000"
"374324","969987","211475","2010-06-26","179892000"
"659039","696076","736570","1996-03-13","711572000"
"197693","691616","198697","2017-06-28","751761000"
"503690","102787","523609","1987-05-18","530017000"
"159909","703955","216053","2012-02-17","323262000"
"776542","152846","741498","2011-03-25","675877000"
"216836","799320","521461","1998-10-28","139286000"
"524416","203908","246944","2011-03-08","313569000"
"216871","525292","166667","2001-10-17","950837000"
"944136","669020","778204","2016-03-07","350256000"
"712920","788655","456873","1976-09-19","362478000"
"699491","224604","286157","1996-05-06","597083000"
"100908","780966","202309","1998-02-07","36848000"
"996314","943528","502945","1982-01-23","855274000"
"948304","371948","608020","2000-02-24","495111000"
"265301","466747","209549","1987-01-05","255147000"
"128999","518389","644441","1992-03-29","509691000"
"351931","808516","871559","1989-07-09","815989000"
"146326","712715","775768","1988-02-26","18648000"
"834698","109771","761236","2001-12-04","806865000"
"485365","701672","999259","1986-06-01","569940000"
"332426","506594","224290","2010-07-11","185222000"
"262312","530456","910682","2001-06-20","499590000"
"960537","997026","712887","2013-05-21","82242000"
"853461","621868","497081","1988-02-16","680048000"
"699666","932438","141378","2009-03-27","809125000"
"965246","542067","707798","2018-08-01","48441000"
"789141","820305","731525","1984-11-06","847515000"
"359812","852752","353831","1999-12-16","920165000"
"500002","562864","409739","2000-09-20","56885000"
"114505","228039","414829","1998-10-29","961713000"
"116046","671978","396324","2017-01-16","826832000"
"850718","697075","871828","1979-12-06","244106000"
"133702","693492","780845","1987-05-12","777955000"
"724240","113769","673442","2015-08-02","776944000"
"798316","174677","132770","2004-02-01","192385000"
"577391","792122","826894","2008-09-08","433455000"
"710956","677485","907809","1983-11-05","690234000"
"596036","891286","195392","1995-09-08","158203000"
"444866","487836","201777","2014-11-14","766497000"
"413291","300718","151414","1988-06-27","501417000"
"672404","591117","603886","1975-05-01","742923000"
"132228","735029","930191","1993-04-30","718301000"
"752366","415327","376836","1991-03-11","41419000"
"240645","281665","836600","1982-04-28","329384000"
"390015","960783","931472","1990-08-01","691985000"
"601522","754467","312034","1977-03-27","246195000"
"117152","249555","518849","1983-05-23","399194000"
"218428","570361","260645","1998-04-21","439415000"
"805642","584620","175428","1973-09-13","246109000"
"109506","795519","347236","1985-11-21","129440000"
"204830","931946","940654","2011-11-06","583525000"
"845028","758980","243282","1982-07-15","64066000"
"490176","302396","923805","1996-04-27","721938000"
"600827","829605","167684","2008-11-14","631412000"
"615050","488018","184049","1995-06-12","458782000"
"523838","784144","113060","2010-11-10","198124000"
"525882","543155","768573","1982-08-14","988099000"
